ACS_EST_YR,GEO_ID,NAME,Own_20kto35K,Own_20kto35K_20to29pcnt,Own_20kto35K_30pcntOrMore,Own_20kto35K_Under_20pcnt,Own_35Kto50K,Own_35Kto50K_20to29pcnt,Own_35Kto50K_30pcntOrMore,Own_35Kto50K_Under_20pcnt,Own_50Kto75K,Own_50Kto75K_20to29pcnt,Own_50Kto75K_30pcntOrMore,Own_50Kto75K_Under_20pcnt,Own_Over75K,Own_Over75K_20to29pcnt,Own_Over75K_30pcntOrMore,Own_Over75K_Under_20pcnt,Own_Under20K,Own_Under20K_20to29pcnt,Own_Under20K_30pcntOrMore,Own_Under20K_Under_20pcnt,Rent_20kto35K,Rent_20kto35K_20to29pcnt,Rent_20kto35K_30pcntOrMore,Rent_20kto35K_Under_20pcnt,Rent_35Kto50K,Rent_35Kto50K_20to29pcnt,Rent_35Kto50K_30pcntOrMore,Rent_35Kto50K_Under_20pcnt,Rent_50Kto75K,Rent_50Kto75K_20to29pcnt,Rent_50Kto75K_30pcntOrMore,Rent_50Kto75K_Under_20pcnt,Rent_Over75K,Rent_Over75K_20to29pcnt,Rent_Over75K_30pcntOrMore,Rent_Over75K_Under_20pcnt,Rent_Under20K,Rent_Under20K_20to29pcnt,Rent_Under20K_30pcntOrMore,Rent_Under20K_Under_20pcnt,OBJECTID,SHAPE__Area,SHAPE__Length
2021,1600000US3008950,"Bozeman city, Montana",8.7,1.4,4.9,2.3,4.3,0.5,1.6,2.3,17.6,3.5,6.9,7.1,63.3,13.2,4.7,45.3,5.9,0.1,5.7,0.1,17.8,1.6,15.8,0.4,14.1,5.5,8.1,0.4,18.5,5.9,6.9,5.7,29.5,7.4,2.2,19.9,15.8,0.3,15.5,0.1,1,,
